# train_accs, valid_accs, test_accs, dt_accs, fidelities, depths, nodes, robust_score
8.245501518249511719e-01 8.380809426307678223e-01 8.350824713706970215e-01 8.599999999999999867e-01 8.935532233883058950e-01 5.000000000000000000e+00 1.700000000000000000e+01 8.805970149253731227e-01
7.898457646369934082e-01 7.676162123680114746e-01 7.946026921272277832e-01 9.399999999999999467e-01 9.490254872563718136e-01 1.000000000000000000e+01 2.900000000000000000e+01 9.104477611940298143e-01
7.458226084709167480e-01 7.421289086341857910e-01 7.556222081184387207e-01 9.499999999999999556e-01 9.850074962518741151e-01 8.000000000000000000e+00 4.700000000000000000e+01 9.004975124378109541e-01
9.119537472724914551e-01 9.100449681282043457e-01 9.115442037582397461e-01 7.900000000000000355e-01 8.500749625187405956e-01 1.000000000000000000e+01 4.100000000000000000e+01 7.711442786069652167e-01
8.865681290626525879e-01 8.845577239990234375e-01 8.995501995086669922e-01 7.900000000000000355e-01 9.250374812593703533e-01 1.400000000000000000e+01 1.110000000000000000e+02 7.213930348258706937e-01
8.884961605072021484e-01 9.100449681282043457e-01 8.650674819946289062e-01 8.499999999999999778e-01 9.160419790104947779e-01 1.000000000000000000e+01 5.700000000000000000e+01 7.363184079601989840e-01
8.653599023818969727e-01 8.695651888847351074e-01 8.815591931343078613e-01 8.000000000000000444e-01 8.470764617691154408e-01 6.000000000000000000e+00 2.900000000000000000e+01 8.507462686567164312e-01
8.550771474838256836e-01 8.650674819946289062e-01 8.530734777450561523e-01 8.499999999999999778e-01 8.620689655172413257e-01 5.000000000000000000e+00 2.100000000000000000e+01 8.308457711442785998e-01
8.756426572799682617e-01 8.920539617538452148e-01 8.740629553794860840e-01 7.900000000000000355e-01 9.325337331334332402e-01 1.100000000000000000e+01 1.230000000000000000e+02 7.213930348258706937e-01
8.830333948135375977e-01 8.575711846351623535e-01 8.740629553794860840e-01 8.399999999999999689e-01 8.530734632683658614e-01 9.000000000000000000e+00 2.100000000000000000e+01 8.407960199004974600e-01
8.884961605072021484e-01 9.100449681282043457e-01 9.010494947433471680e-01 8.100000000000000533e-01 8.920539730134932066e-01 8.000000000000000000e+00 5.100000000000000000e+01 7.213930348258706937e-01
8.917095065116882324e-01 8.905547261238098145e-01 9.055472016334533691e-01 8.100000000000000533e-01 9.145427286356822005e-01 1.400000000000000000e+01 7.700000000000000000e+01 7.711442786069652167e-01
8.987789154052734375e-01 9.085457324981689453e-01 8.785607218742370605e-01 8.199999999999999512e-01 8.800599700149924765e-01 1.200000000000000000e+01 5.700000000000000000e+01 7.263681592039801238e-01
8.878534436225891113e-01 9.025487303733825684e-01 9.070464968681335449e-01 7.900000000000000355e-01 9.220389805097450875e-01 1.400000000000000000e+01 1.010000000000000000e+02 7.114427860696517225e-01
8.968508839607238770e-01 9.130434989929199219e-01 8.890554904937744141e-01 8.000000000000000444e-01 8.365817091454272880e-01 4.000000000000000000e+00 1.300000000000000000e+01 7.562189054726368154e-01
8.592544794082641602e-01 8.575711846351623535e-01 8.275862336158752441e-01 8.699999999999999956e-01 9.145427286356822005e-01 1.000000000000000000e+01 5.300000000000000000e+01 8.358208955223880299e-01
8.955655694007873535e-01 8.965517282485961914e-01 8.965517282485961914e-01 7.900000000000000355e-01 8.380809595202398654e-01 8.000000000000000000e+00 2.300000000000000000e+01 7.313432835820895539e-01
8.891388177871704102e-01 8.980509638786315918e-01 9.025487303733825684e-01 7.800000000000000266e-01 8.935532233883058950e-01 1.000000000000000000e+01 7.500000000000000000e+01 6.965174129353234322e-01
8.791773915290832520e-01 8.875561952590942383e-01 9.025487303733825684e-01 8.299999999999999600e-01 8.830584707646177423e-01 1.000000000000000000e+01 4.700000000000000000e+01 8.059701492537313383e-01
8.952442407608032227e-01 8.950524926185607910e-01 8.725637197494506836e-01 7.700000000000000178e-01 7.841079460269865242e-01 4.000000000000000000e+00 9.000000000000000000e+00 7.412935323383084141e-01
9.119537472724914551e-01 9.250375032424926758e-01 9.070464968681335449e-01 8.399999999999999689e-01 8.620689655172413257e-01 8.000000000000000000e+00 2.900000000000000000e+01 8.109452736318407684e-01
9.068123102188110352e-01 9.130434989929199219e-01 9.025487303733825684e-01 7.800000000000000266e-01 8.500749625187405956e-01 7.000000000000000000e+00 2.300000000000000000e+01 7.164179104477611526e-01
9.071336984634399414e-01 9.310345053672790527e-01 8.785607218742370605e-01 7.600000000000000089e-01 8.335832083958021332e-01 6.000000000000000000e+00 2.100000000000000000e+01 7.164179104477611526e-01
9.013496041297912598e-01 9.010494947433471680e-01 9.040479660034179688e-01 8.000000000000000444e-01 9.340329835082459287e-01 1.300000000000000000e+01 1.230000000000000000e+02 7.960199004975124781e-01
8.473650217056274414e-01 8.500749468803405762e-01 8.440779447555541992e-01 8.699999999999999956e-01 9.265367316341829307e-01 1.000000000000000000e+01 6.100000000000000000e+01 8.706467661691542625e-01
9.113110303878784180e-01 8.935531973838806152e-01 8.965517282485961914e-01 8.199999999999999512e-01 8.440779610194902860e-01 5.000000000000000000e+00 1.900000000000000000e+01 7.114427860696517225e-01
8.284061551094055176e-01 8.110944628715515137e-01 8.335832357406616211e-01 8.599999999999999867e-01 9.295352323838080855e-01 1.100000000000000000e+01 5.700000000000000000e+01 8.855721393034825528e-01
9.048843383789062500e-01 8.965517282485961914e-01 8.710644841194152832e-01 8.199999999999999512e-01 8.320839580209895558e-01 6.000000000000000000e+00 2.100000000000000000e+01 7.263681592039801238e-01
9.061696529388427734e-01 8.950524926185607910e-01 8.815591931343078613e-01 8.100000000000000533e-01 8.485757121439280182e-01 7.000000000000000000e+00 2.700000000000000000e+01 7.611940298507462455e-01
8.145886659622192383e-01 8.380809426307678223e-01 8.275862336158752441e-01 8.599999999999999867e-01 8.890554722638680518e-01 4.000000000000000000e+00 1.300000000000000000e+01 9.104477611940298143e-01
9.087403416633605957e-01 9.160419702529907227e-01 8.875561952590942383e-01 7.800000000000000266e-01 8.920539730134932066e-01 8.000000000000000000e+00 5.100000000000000000e+01 7.711442786069652167e-01
8.341902494430541992e-01 8.125936985015869141e-01 8.635681867599487305e-01 8.599999999999999867e-01 8.860569715142428970e-01 8.000000000000000000e+00 3.300000000000000000e+01 8.457711442786070011e-01
