# train_accs, valid_accs, test_accs, dt_accs, fidelities, depths, nodes, robust_score
8.951800465583801270e-01 8.958051204681396484e-01 8.997290134429931641e-01 8.000000000000000444e-01 8.373983739837398410e-01 7.000000000000000000e+00 2.700000000000000000e+01 7.927927927927927998e-01
8.992450833320617676e-01 8.930987715721130371e-01 8.834688067436218262e-01 7.700000000000000178e-01 8.712737127371273926e-01 1.200000000000000000e+01 7.900000000000000000e+01 6.936936936936937137e-01
8.736934065818786621e-01 8.728010654449462891e-01 8.726287484169006348e-01 8.299999999999999600e-01 8.333333333333333703e-01 4.000000000000000000e+00 1.300000000000000000e+01 8.153153153153153143e-01
9.369918704032897949e-01 9.350473880767822266e-01 9.173441529273986816e-01 7.399999999999999911e-01 8.523035230352303815e-01 1.000000000000000000e+01 5.500000000000000000e+01 7.747747747747747438e-01
7.665505409240722656e-01 7.618403434753417969e-01 7.520325183868408203e-01 8.000000000000000444e-01 8.157181571815718124e-01 3.000000000000000000e+00 7.000000000000000000e+00 7.882882882882883413e-01
9.291521310806274414e-01 9.201623797416687012e-01 9.281842708587646484e-01 7.299999999999999822e-01 8.590785907859078696e-01 9.000000000000000000e+00 7.300000000000000000e+01 7.072072072072072002e-01
9.233449697494506836e-01 9.296346306800842285e-01 9.078590869903564453e-01 7.800000000000000266e-01 7.764227642276422259e-01 3.000000000000000000e+00 9.000000000000000000e+00 7.342342342342342842e-01
8.031358718872070312e-01 7.902570962905883789e-01 8.319783210754394531e-01 8.000000000000000444e-01 9.308943089430894435e-01 1.500000000000000000e+01 1.270000000000000000e+02 7.477477477477477708e-01
8.664343953132629395e-01 8.525033593177795410e-01 8.482384681701660156e-01 7.600000000000000089e-01 9.119241192411924324e-01 1.400000000000000000e+01 1.270000000000000000e+02 7.207207207207206867e-01
8.434959053993225098e-01 8.565629124641418457e-01 8.712736964225769043e-01 8.000000000000000444e-01 8.468834688346883466e-01 6.000000000000000000e+00 2.700000000000000000e+01 7.612612612612612573e-01
